"ulasan","attraction","amenity","accessibility","image","price","human resource"
"Bromo tempat yg sangat indah
Akan tetapi
Saya tiba di kawasan bromo saat itu tengah malam dimana saya baru saja nyampe di gapura yg ada patungnya dua orang. Disitu saya langsung di stop saya langsung tanya kenapa, kira kira ada bapak² dua sampai tiga orang bilang : sampean gabisa masuk, kendaaraan pribadi harus diluar kalo mau ke bromo pake jep dgn tarif 750 (itu dengan memaksa sekali) btw masa iya jauh² gaboleh masuk dong . Katanya masuknya gratis dan ga wajib sewa jeep to. Tapi ini maksa banget loh bapak²nya dengan dali katanya harus sewa jep 750 dan kendaraan pribadi tidk boleh masuk. Nah dari situ lah saya ganjel sekali. Langsung lah saya balik dan tidk masuk. Esok paginya saya balik lagi sekitar jam 6 ternyata tidak ada bapak² itulagi dan di gapura itu tidak ada pemaksaan . Dan barulah saya sampe di loket khusus pas mau ke gn bromo nya. Dari situlah saya percaya karna kan hampir dekt dgn bromo cuma byr 40rb klo gasalah dan bpknya di loketpun bilang ga harus sewa jeep sebarang. Blabla. Tapi yg gw heranin pas malem² ini loh wong lokasinya masih jauh dari bromo. Dimana itu masih di gapura patung dua itu ada bpk³ yg maksa banget tolong. Kalo mau kerja jujur aja gausah maksa orang harus naik jeep. Mana itu dengan ali katanya wajib sewa jeep dan kendaraan pribadi tdk boleh masuk tapi nyatanya espk paginya kok saya boleh masuk kan aneh. Itu saja saya cuma mau berbagi pengalaman saya. Btw saya ke bromo baru aja sih 30 agustus. Hemmm
Saya sebel banget .","0","0","1","0","0","0"
"Keren banget!!","1","0","0","0","0","0"
"Suasananya sangat indah dan sejuk","1","0","0","0","0","0"
"Terbaik","1","0","0","0","0","0"
"pendek","0","0","0","0","0","0"
"Dingin","0","0","0","0","0","0"
"Bguss bngtt gunng nya indahh","1","0","0","0","0","0"
"Sekarang lagi kebakaran gara-gara calon pengantin","0","0","0","1","0","0"
"Tempat yang sangat bagus.
Indah sekali pemandangannya, desanya, gunung bromonya, hamparan pasirnya yang luas.
Ini adalah tempat yang harus dikunjungi.","1","0","0","0","0","0"
"Salah satu tempat terindah yang pernah saya lihat, pemandangan menakjubkan","1","0","0","0","0","0"
"Tempatnya keren banget, wajib dikunjungi kalau datang ke Jawa Timur, spektakuler sekali. Saat saya berkunjung di bulan September, cuacanya cukup dingin sebelum matahari terbit, sekitar 10-12 derajat, namun menjadi sangat hangat saat matahari datang.

Sebelum matahari terbit, kami menggigil di gardu pandang di pinggir gunung berapi untuk menyaksikan matahari terbit. Setelah matahari terbit, kami naik mobil menuju kawah dan mendaki hingga terjadi letusan. Tidak sulit untuk mendakinya, namun abu vulkaniknya pun begitu halus dan lembut, sehingga agak sulit untuk berjalan. Setelah mendaki, pemandangan lubang letusan di bawah sungguh tak tertandingi.

Dibandingkan dengan foto orang lain, musim kemarau di bulan September relatif panjang, seluruh kawah kering dan gundul, namun tetap sangat megah. Memang relatif sedikit orang Taiwan yang berwisata ke Pulau Jawa, namun harganya sangat terjangkau dan pemandangannya indah. Mereka yang menyukai aktivitas luar ruangan mungkin akan menyukainya.","1","0","0","0","0","0"
"Pemandangan yang sangat menakjubkan, Gunung Bromo yang tiada duanya.","1","0","0","0","0","0"
"Tempat yang wajib dikunjungi bila ke Malang. Gunung Bromo menawarkan pemandangan indah gunung berapi aktif dengan lautan pasir dan tangga menuju puncaknya. Jika ingin menyaksikan matahari terbit, Anda harus tiba sekitar tengah malam, dan karena cuacanya sangat dingin, saya sarankan untuk mengenakan pakaian berlapis tebal dan masker hidung. Pengunjung dapat menggunakan mobil jeep untuk menjelajahi Taman Nasional Bromo Tengger Semeru.","1","0","0","0","0","0"
"Luar biasa","1","0","0","0","0","0"
"Sangat sangat indah alam ini❤️","1","0","0","0","0","0"
"Tolong jangan pergi menunggang kuda. Menghirup belerang tidak baik untuk semua jenis makhluk hidup dan kuda melakukan hal itu sepanjang hari 😞 Saya cukup yakin ada juga kandang di titik awal sehingga udara tidak bisa dihindari bagi mereka 24/7. Sebagian besar wisatawan aktif mengunjungi Bromo.. oleh karena itu: regangkan kaki Anda dan berjalanlah sejauh 1 km dengan berjalan kaki.","0","0","0","0","0","1"
"Pengalaman touring yang menyenangkan. Pemandangan indah dengan udara yang sejuk.","1","0","0","0","0","0"
"Pengalaman yang menakjubkan!!","1","0","0","0","0","0"
"Mereka mengalahkan kuda!! Ini adalah kekejaman terhadap hewan! Banyak juga kuda yang talinya terlalu kencang sehingga tidak bisa menggerakkan kepalanya. Tolong jangan dukung ini!! Ini benar-benar menjijikkan. Kuda yang malang","0","0","0","0","0","1"
"Sayang sekali jalur selatan di Bantengan padang rumput terbakar","0","0","0","1","0","0"
"Salah satu tempat wisata yang banyak dikunjungi turis. Jika ingin kesini, gunakanlah jaket yang benar benar bisa menahan suhu dingin, sedingin kulkas.
Gunakan sepatu dan sarung tangan yang bisa menahan dingin, jika Anda tidak tahan dengan dingin.
Jujur aja pertama kali saya kesini, pakai jaket lapis 2 + baju + kaos lapis 2, masih tembus dinginnya, ya karena saya lebih suka panas daripada dingin, jadi gak tahan dingin.","0","0","1","0","0","0"
"Pernah sampai tp fotonya hilang semua gara2 hp rusak","0","0","0","1","0","0"
"Tempatnya bagus
Tapi kotoran kuda sama hrga makanan lumayan jg","0","0","0","0","0","0"
"Bagi yang belum kebromo coba deh datang,dijamin ada kepuasan tersendiri,tapi siapkan jaket,topi untuk sarung tangan karena disana bisa mencapai suhu 3⁰,dan datang malam hari sekitar jam 3 atau jam 4 untuk melihat sunrise(terbit matahari).","0","0","1","0","0","0"
"Bromo adalah tempat wisata yang sangat cantik, sempat ngerasa capek waktu di perjalanan, namun setelah sampai pada tujuan rasa capek tersebut terbayar dengan view pemandangan yang sangat eyecatching. Saran aja kalau mau lihat sunrise di bromo sebaiknya pakai jaket yang tebal, soalnya kalau pagi hawanya dingin dan anginnya kenceng banget","1","0","0","0","0","0"
"Berangkat nya kesel karna kedinginan tapu pas nyampek malah bedah gak mau pulang","0","0","1","0","0","0"
"Pengalaman yang indah","1","0","0","0","0","0"
"Mantabb","1","0","0","0","0","0"
"Pemandangan kawah gunung berapi sangat indah dan suaranya sangat jernih (mengesankan). Anda memiliki jalan kecil dengan pagar sejauh yang Anda bisa lihat. Namun, tidak ada yang menghentikan Anda untuk melanjutkan perjalanan di luar batas tersebut, meskipun Anda harus ingat bahwa jalurnya tidak terlalu lebar dan pasir gunung berapi bisa licin. Jika Anda memakai alas kaki yang sesuai, hal itu dapat dilakukan dengan aman.","1","0","0","0","0","0"
"Tinggi banget, Alhamdulillah ya Allah Tuhanku, bisa berkesempatan untuk melihat alam ciptaan mu","1","0","0","0","0","0"
"Anda dapat melihat Brom dalam keadaan mendidih penuh, dengan kolom uap air dan sedikit belerang.
Banyak sekali wisatawan yang ingin mengabadikan momen tersebut, hingga mereka mengunggahnya dengan foto-foto berisiko dari tebingnya hingga ke jurang.","0","0","0","1","0","0"
"Terkesan dengan pemandangan dan suara gunung berapi yang keluar dari dalam. Sayang sekali tentang perjalanan dengan semua debu dan kuda di tengahnya...","1","0","0","0","0","0"
"Kawah ini merupakan pemandangan yang menarik untuk dilihat meskipun tidak ada yang mengalahkan menyaksikan matahari terbit di atasnya.
Menyaksikan kawah ada dalam paket wisata kami, jadi kami pergi ke sana.

Untuk menuju ke sana Anda perlu naik jeep untuk melewati lautan pasir.
Perjalanan ke atas bisa sangat sulit karena kabut dan sebagian besar sangat berdebu. Jika Anda mengendarai kuda poni/kuda, Anda membayar 250K untuk perjalanan pulang pergi dan mereka menunggu Anda selama 30 menit, yang bagi saya jelas tidak cukup untuk sepenuhnya menikmati pemandangan yang luar biasa.

Saat mendaki, bau belerang bisa sangat menyesakkan tergantung arah angin.","0","0","1","0","0","0"
"Amazing, and specles. Berangkat dari Surabaya jam 12 malam, sampai di atas pukul 4.30. jam 5.15 lihat sunrise. Jam 07.00 di puncak Bromo. Pukul 09.00 ambil foto di pasir berbisik.","0","0","1","0","0","0"
"luamayan capek naik tangga nya. harus bawa jaket tebal, angin nya besar.","0","0","1","0","0","0"
"Merupakan pengalaman yang menarik untuk melihat mulut gunung berapi yang berasap dan bergemuruh dari jarak yang begitu dekat. Saya hanya bisa merekomendasikan. Sebaiknya hindari asapnya, karena sangat menyengat hidung ;)","0","0","0","0","0","0"
"Bunga edelweis adalah bunga yang sering diidentifikasi dengan keindahan alam pegunungan. Bunga edelweis tumbuh di kondisi alam yang ekstrem, sering kali di tanah yang berbatu atau berbatu di ketinggian yang tinggi. Di Gunung Bromo, bunga edelweis dapat ditemukan di daerah-daerah dengan iklim sejuk dan tanah yang cocok untuk pertumbuhan mereka. Saat berkunjung ke Gunung Bromo, Anda mungkin akan melihat bunga edelweis di sekitar kawah gunung dan daerah-daerah pegunungan yang lebih tinggi.","1","0","0","0","0","0"
"bawa rombongan BUS kesini bulan agustus , suhu 7°C ademmmmm","0","0","0","1","0","0"
"Bagus sekali, menghilangkan penat kerja","1","0","0","0","0","0"
"bromo selalu bikin kangen dan nggak habis habis dijelajahi","1","0","0","0","0","0"
"Dimata dunia internationale Bromo mount terkenal dengan sunrise nya..
Krn Dateng untuk yg kedua kalinya dan karena kejadian yg tidak diperhitungkan sebelumnya maka : sunset lah yang jadi incaran kami... secara ini musim kemarau kemungkinan nampak akan lebih dapat, namun untung2an untuk got it. Krn mataharinya saat sunset agak condong terhalang gunung batok...
Jadilah hasilnya seperti ini...luar biasa megahnya...","1","0","0","0","0","0"
"Jadi ikut open trip di salah satu travel agent semar wisata ,kita berangkat dini hari sunrise via Seruni dari parkir jeep ke atas itu tracking nya lumayan jauh Mungkin karena kemarin juga lagi long weekend jadi puncak wisatawan ke bromo lagi rame. Dari parkiran ke puncak bukit itu lumayan jauh tapi feel naik gunung nya ada. Sampek diatas itu liat sunrise idah banget dan banyak wisatawan dari luar negerinya .Tapi sayang karena ikut open trip jadi gak bisa lama lama dibukit harus langsung ke padang savana. Karena sudah dijadwal sama tour guide, langsung ke padang savana untuk ke kawah bromo , karena lagi musim kemarau panas banget, saya pun tidak ikut rombongan ke kawah dan menikmati makan bakso di padang savana 😂.","0","0","1","0","0","0"
"Gunung Bromo merupakan gunung berapi aktif yang bisa Anda kunjungi yang terletak di provinsi Jawa Timur, Indonesia. Merupakan bagian dari Taman Nasional Bromo Tengger Semeru yang merupakan kawasan lindung yang terkenal dengan pemandangan dan keindahan alamnya yang menakjubkan.
Gunung Bromo adalah salah satu gunung berapi dan pemandangan paling menakjubkan di dunia.","1","0","0","0","0","0"
"Sangat menakjubkan","1","0","0","0","0","0"
"Menajubkan","1","0","0","0","0","0"
"Pengalaman luar biasa!
Sangat direkomendasikan untuk datang ke sini bukan hanya untuk melihat matahari terbit","1","0","0","0","0","0"
"Tempat ini sangat indah! Itu jauh lebih baik dari yang saya harapkan. Ini adalah jadwal yang sulit untuk menghabiskan semalaman bepergian agar sampai di sana tepat waktu saat matahari terbit, tetapi itu pasti sepadan. Saya sangat merekomendasikan!","1","0","0","0","0","0"
"Cocok buat Liburan bersama Keluarga","1","0","0","0","0","0"
"Bagus","1","0","0","0","0","0"
"Tempatnya lumayan, kadang cukup ramai. Akan merekomendasikan pergi ke gunung batok terdekat, meskipun pendakiannya mungkin sedikit lebih menantang","0","0","1","0","0","0"
"Pengalaman lanskap, hiking, dan penemuan yang sangat lengkap.

Kawah Bromo dapat diakses melalui tangga curam yang mengarah ke puncak gunung berapi. Gunung berapi ini aktif, mengeluarkan asap dan mengeluarkan suara gemuruh yang cukup keras.

Aksesnya bisa dengan berjalan kaki, menunggang kuda, atau dengan Land Cruiser. Dimungkinkan untuk memesan layanan transportasi terlebih dahulu.

Sudut pandang yang menghadap ke padang pasir dan memberikan panorama langsung gunung berapi dapat diakses, terutama di Gunung King Kong.

Beberapa kios juga tersedia di lokasi untuk makan sebentar.","0","0","1","0","0","0"
"Tempat wisata yg selalu ramai,. Apalagi hari libur,.
Saya kesini lewat jalur probolinggo, pakai tour travel transit di Lava Hill rest area, start beragakt jam 02.00 untuk lihat sunrise di penanjakan, sampai di area penanjakan jam 04.00, sambil menunggu solat subuh, disana banyak warung2 jual makan & minuman hangat, ada mushola juga, harga gk mahal standart saja,.
Air dingin sekali, harus full jaket, topi, sarung tangan, apalagi yg tidak kuat dingin,..

Jam .04.30 naik ke penanjakan untuk cari view sunrise,.
Jam 06.00 turun ke area bromo, ada lautan pasir, widodaren, bukit teletubies, disana juga ada bakso untuk sarapan...

Saran klo kesini mending pakai jasa tour, jadi tinggal menikmati saja, ada bgian dokumentasi, jd tau spot foto yg bagus ...","0","0","1","0","0","0"
"Alhamdulillah.....bisa maen kesini lagi setelah 6 tahun yang lalu...😁.
kesini lagi pas musim kemarau....jadinya...full debu...😷. …","0","0","0","1","0","0"
"Pengalaman hebat dan area yang indah!","1","0","0","0","0","0"
"Luar biasa..!!","1","0","0","0","0","0"
"Tempatnya baguus bangeeet, cocok banget buat liburan sama keluarga apa lagii abang abang jepp nya baik banget.. rekomen banget siih kalo liburan kesini","0","0","0","0","0","1"
"kerenn.... sekedar saran aja untuk kotoran kuda baiknya dibersihkan, jadi gimana gitu dimana2 ada kotoran","0","0","0","0","0","0"
"Bisa","0","0","0","0","0","0"
"Layak untuk dikunjungi","1","0","0","0","0","0"
"Tempat yang sangat bagus yang cocok dikunjungi bareng keluarga,memiliki view yang sangat menajamkan mata,udara yang sejuk,penduduk yang ramah². Saya sarankan jika ingin berlibur disana,pergi di waktu sunrise.","1","0","0","0","0","0"
"Tempatnya megah, kawahnya bergemuruh terus menerus dengan pendakian kecil. Pemandangan kawah dengan matahari terbit sungguh luar biasa meski sering dipenuhi wisatawan. Datanglah lebih awal (jam 4 pagi)","1","0","0","0","0","0"
"Tempat yang luar biasa.","1","0","0","0","0","0"
"pemandangan terbaik","1","0","0","0","0","0"
"berpakaian hangat (jaket tebal, sarung tangan, dan kaus kaki) karena cuaca sangat dingin. walaupun matahari sudah terbit, angin masih cukup dingin","0","0","0","1","0","0"
"Joss","0","0","0","0","0","0"
"higuijejsieueu","0","0","0","0","0","0"
"Untuk sampai ke lokasi butuh perjuangan menaiki 250 anak tangga, sewa kuda. Setelah sampai ke atas sangat mengagumkan dan indah.","0","0","1","0","0","0"
"Best view ever. Tiket masuk berempat sekitar 130rb tapi setiap ke titik wisata ada biaya parkir masing² sekitar 3-5rb. Aku kemarin lewat nongkojajar, jalannya bagus dan ramai + aman sekalipun berangkatnya tengah malam. Kalau mau motoran, di sarankan jangan pakai matic ya, karna ada beberapa jalan turunan atau tanjakan yg curam","0","0","0","0","1","0"
"Satu satunya gunung yang mempunyai lautan pasir yang sangat luas dan pemandangannya sangat bagus","1","0","0","0","0","0"
"Memukau ! Ini pasti sesuatu yang harus dilakukan setelah sudut pandang!","1","0","0","0","0","0"
"Tempat yang bagus","1","0","0","0","0","0"
"Tempat ini berada di cekungan gunung berapi tua, jeep kembali kesini lalu melanjutkan berjalan jauh menuju puncak gunung berapi baru yang aktif, di kaki gunung terdapat sebuah Pura Hindu yang sudah lama ditinggalkan Perjalanan mendaki gunung ini sudah banyak dipenuhi wisatawan bule. Mendaki ke puncak gunung terasa menyenangkan, karena telah menaklukkan keajaiban alam.","1","0","0","0","0","0"
"- berangkat dari jam 01.00 agar dapat melihat sunrise dan ternyata udaranya sangat dingin.
- Untuk yang tidak terbiasa silahkan membawa atau menyewa jaket yang tebal ya.
- tidak sia2 melakukan perjalanan jauh kesini pemandangannya benar2 indah","0","0","1","0","0","0"
"Menurutku tempat ini adalah sebuah kawah. Rute yang umum dilakukan adalah menyaksikan matahari terbit di Gunung Bromo dari kejauhan, lalu berpindah ke sini untuk melihat kawahnya dari dekat. Apa pun itu, pemandangannya bagus. Tidak perlu menunggang kuda.","1","0","0","0","0","0"
"Lansekap Epik.","1","0","0","0","0","0"
"Gunung Bromo sangat indah","1","0","0","0","0","0"
"Sangat keren mengunjungi gunung berapi ini. Harap membawa masker mulut dan hidung. Jalan dari tempat parkir jeep menuju puncak gunung berapi sangat berdebu!","0","0","1","0","0","0"
"Suasananya bikin rilek, viewnya bagus banget, banyak spot - spot menarik buat berfoto, banyak penginapan dgn harga relatif terjangkau","0","0","0","0","0","0"
"ini tempat yang sangat bagus dan udaranya sejuk, kita bisa mendaki bukit dengan menunggang kuda, menyenangkan sekali!","1","0","0","0","0","0"
"- Berangkat ke gunung Bromo dini hari untuk ketemu sunrise. Alhamdulillah kesampaian lihat sunrise dari tempat ini.

- Udara dingin, rambut sampai membeku. Pakai jaket yang tebal bagi yang tidak terbiasa dingin.

- Karena gunungnya masih aktif, mohon sekali untuk tidak bermain dengan nyawa. Patuhi papan peringatan yang sudah ada dimana-mana.

- Di sini ada penyewaan kuda juga bagi yang capek naik ke gunung. Silakan nego asal tau diri.

- Pemandangan di sini merupakan salah satu tempat paling indah yang pernah dilihat mata kepala saya sendiri.","1","0","0","0","0","0"
"Paling suka ke bromo apalagi ke kawah bromo","1","0","0","0","0","0"
"Tempat yang sangat keren! Perjalanan ke atas terasa sejuk meski panas, untungnya banyak penjual makanan dan minuman di dekat area parkir, serta kamar mandi. Meskipun sebagian besar tamu tidak memakainya, saya sarankan untuk membawa dan mengenakan masker yang sesuai untuk melindungi dari abu vulkanik yang ditimbulkan oleh orang-orang yang lewat dengan berjalan kaki atau menunggang kuda.","0","0","0","0","0","0"
"Keren","1","0","0","0","0","0"
"Merasa senang dengan e","0","0","0","0","0","0"
"Suka tempat ini, luar biasa dan indah. Anda bisa mencoba menunggang kuda di sini","1","0","0","0","0","0"
"Luar biasa, efektif
Tak terlupakan
Jam 2 pagi naik jeep, bau asapnya bikin pusing, adem.
Naik ke titik Seruni lihat matahari terbit. Pemandangan kawah dan gn batok dari atas, subhanallah
Lanjutkan rm bromo permai. Pasir berbisik.
Perjuangan menuju kawah merupakan pengalaman seru
Jika Anda menderita asma, jangan datang ke sini
Tanggal 5 Agustus 23
Anginnya kencang. lupa memakai kacamata. Mata yang menyakitkan.
Jalan menuju kawah keren tapi paraaahhh.
Manajer harus bekerja. Seolah ada izin
Jalanan penuh dengan kotoran kuda. Kuda dan wisatawan harus dipisahkan. Penunggang kuda, kudanya dimanjakan.
Perlu juga dibuat jalan jeep agar abu/pasir tidak menimbulkan badai pasir. Yang utama adalah keamanan.
Kalau sudah hampir sampai, persiapkan mental, fisik,
Kacamata, kethu, jaket, kaos tangan, uang banyak untuk naik jeep, naik kuda (kalau tidak mau jalan jauh)
Perjalanan yang sangat bagus..","0","0","1","0","0","0"
